"ТРЕФОЛЕВА УЛ., д.22/25","1086,45\875","807,02\686","-26\-22"
"ТРЕФОЛЕВА УЛ., д.26","71\38","158\80","123\111"
"ТУРБИННАЯ УЛ., д.11","185\94","197\99","6\5"
"ТУРГЕНЕВСКИЙ ПЕР., д.3","263\134","335\172","27\28"
"ТУРГЕНЕВСКИЙ ПЕР., д.5","150\98","192\113","28\15"
"УРЮПИН ПЕР., д.2/6","93\48","81\42","-13\-13"
"УРЮПИН ПЕР., д.5","237\151","249\159","5\5"
"ШВЕЦОВА УЛ., д.4","83\46","102\55","23\20"
"ШВЕЦОВА УЛ., д.6",,"58,3\60","-\-"
"ШВЕЦОВА УЛ., д.10","547,57\449","631,57\500","15\11"
"ШВЕЦОВА УЛ., д.11",,"964,2\173","-\-"
"ШОТЛАНДСКАЯ УЛ., д.3","816\237","843\243","3\3"
