"ТРАМВАЙНЫЙ ПР., д.13, корп.3",,,
"ТРАМВАЙНЫЙ ПР., д.15, корп.1","137\137","130\125","-5\-9"
"ТРАМВАЙНЫЙ ПР., д.15, корп.2","101\83","128\87","27\5"
"ТРАМВАЙНЫЙ ПР., д.15, корп.3","68\72","111\107","63\49"
"ТРАМВАЙНЫЙ ПР., д.17","36\41","47\42","31\2"
"ТРЕФОЛЕВА УЛ., д.3","865\393","1068\461","23\17"
"ТРЕФОЛЕВА УЛ., д.5","188\241","303\248","61\3"
"ТРЕФОЛЕВА УЛ., д.11","38,22\4","30\12","-22\200"
"ТРЕФОЛЕВА УЛ., д.15","367,22\214","781\476","113\122"
"ТРЕФОЛЕВА УЛ., д.22/25","1371,04\726","2191,86\932","60\28"
"ТРЕФОЛЕВА УЛ., д.26","85\44","150\79","76\80"
"ТУРБИННАЯ УЛ., д.11","0\56","135\89","-\59"
"ТУРГЕНЕВСКИЙ ПЕР., д.3","168\97","157\121","-7\25"
"ТУРГЕНЕВСКИЙ ПЕР., д.5","159\83","63\49","-60\-41"
"УРЮПИН ПЕР., д.2/6","41\29","120\57","193\97"
"УРЮПИН ПЕР., д.5","278\280","302\215","9\-23"
"ШВЕЦОВА УЛ., д.4","21\24","54\39","157\63"
"ШВЕЦОВА УЛ., д.6","79,38\44","93\47","17\7"
"ШВЕЦОВА УЛ., д.10","763,8\684","653\539","-15\-21"
"ШВЕЦОВА УЛ., д.11","379,76\402","313\123","-18\-69"
"ШОТЛАНДСКАЯ УЛ., д.3","2755\282","2377\200","-14\-29"
